Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,launch_year,launch_month,customer_tenure,recency,engagement_score,purchase_freq_scaled,avg_order_value_scaled,time_between_scaled,customer_tenure_scaled,recency_scaled,engagement_score_scaled,purchase_freq_standardized,avg_order_value_standardized,time_between_standardized,customer_tenure_standardized,recency_standardized,engagement_score_standardized,engagement_score_log,customer_tenure_group,engagement_category,recently_active,engagement_score_ma3
CUST_AZ3E6S,PROD_KOZV2D,TRANS_P762SK,8,130.19,Clothing,31,Asia,0.08,4896.87,2020-01-31,2023-11-02,Summer,Morning,Loyalty Program,2020,1,5,483,34,0.3888888888888889,0.6122811892192275,0.3095238095238095,1,0,0,-0.35389537818292,0.3874316799844676,-0.6428238511472981,1.2338592384980311,-1.1684758835090605,-0.0882009065199686,3.5553480614894135,Loyal,High,Inactive,3.5363112628943543
CUST_1FCQ5L,PROD_TXIYZ6,TRANS_3MXCJV,11,47.25,Home,15,Asia,0.72,2680.94,2022-09-16,2023-05-11,Fall,Evening,Discount,2022,9,3,658,35,0.5555555555555556,0.1513753820505695,0.119047619047619,0,0,0,0.1889722060829489,-1.2046025333857209,-1.2902892196550864,-1.2230488429397053,0.4854552508252776,-0.0712983526661553,3.58351893845611,Medium,High,Inactive,3.8758344565592124
CUST_MJEYXV,PROD_NKKEIB,TRANS_940H0I,19,136.92,Electronics,43,Europe,0.63,8135.16,2022-08-15,2023-08-06,Fall,Morning,Discount,2022,8,3,571,60,1.0,0.6496804667963322,0.4523809523809524,0,0,0,1.6366190974585997,0.51661410409806,-0.1572248247664569,-1.2230488429397053,-0.3367847988152219,0.3512654936791776,4.110873864173311,Medium,High,Inactive,3.749913621372936
CUST_L1TX5B,PROD_CKEIHD,TRANS_T1J7AV,17,97.82,Home,29,North America,0.25,9125.29,2021-09-27,2023-03-04,Spring,Morning,Discount,2021,9,4,726,57,0.8888888888888888,0.4323978883023061,0.2857142857142857,0,0,0,1.2747073746146869,-0.2339108264875965,-0.7237570222107716,0.005405197779163,1.1281256344523347,0.3005578321177377,4.060443010546419,Medium,High,Inactive,3.9182786043919378
CUST_IV2G0X,PROD_TSGXNE,TRANS_AQ547R,4,86.0,Clothing,32,North America,0.01,4567.56,2022-10-11,2023-12-08,Fall,Afternoon,Loyalty Program,2022,10,3,447,11,0.1666666666666666,0.3667129758266184,0.3214285714285714,0,0,0,-1.0777188238707454,-0.4607958566544112,-0.6023572656155614,-1.2230488429397053,-1.5087131454292673,-0.476959645157675,2.4849066497880004,Medium,Low,Inactive,3.5520745081692344
CUST_0GMC0H,PROD_E0D4MQ,TRANS_8N5JMQ,17,137.57,Electronics,27,Asia,0.53,5404.45,2020-09-16,2023-07-02,Summer,Morning,Email Campaign,2020,9,5,606,87,0.8888888888888888,0.6532925812725756,0.2619047619047619,1,0,0,1.2747073746146869,0.5290908612561337,-0.8046901932742452,1.2338592384980311,-0.0059985719483543,0.8076344477321372,4.477336814478207,Loyal,High,Inactive,3.6742288249375332
CUST_7MWPSG,PROD_22XZN4,TRANS_XUHCUD,12,108.88,Clothing,76,North America,0.58,7703.94,2020-05-12,2023-10-14,Spring,Afternoon,Discount,2020,5,5,502,17,0.6111111111111112,0.4938594053903861,0.8452380952380952,1,0,0,0.3699280675049052,-0.0216140046902214,1.1781724977808563,1.2338592384980311,-0.988906217495618,-0.3755443220347951,2.8903717578961645,Loyal,Medium,Inactive,3.2842050740541153
CUST_Q4AU99,PROD_8WOSOB,TRANS_VJAH26,14,86.6,Electronics,75,South America,0.49,6242.34,2020-04-30,2023-03-09,Summer,Afternoon,Email Campaign,2020,4,5,721,16,0.7222222222222222,0.3700472353431507,0.8333333333333334,1,0,0,0.7318397903488179,-0.4492788500469588,1.1377059122491198,1.2338592384980311,1.0808704591856395,-0.3924468758886084,2.833213344056216,Loyal,Medium,Inactive,3.4003073054768542
CUST_UQYADR,PROD_THGBA3,TRANS_EPDOK2,13,110.49,Clothing,44,Asia,0.52,7713.59,2022-06-09,2023-08-21,Spring,Evening,Loyalty Program,2022,6,3,556,33,0.6666666666666666,0.5028063350930813,0.4642857142857143,0,0,0,0.5508839289268616,0.0092899630397761,-0.1167582392347201,-1.2230488429397053,-0.4785503246153081,-0.1051034603737819,3.5263605246161616,Medium,Medium,Inactive,3.083315208856172
CUST_QVDIJL,PROD_ESAGC2,TRANS_8AIPQG,8,135.62,Home,40,North America,0.49,6998.49,2021-06-02,2023-04-29,Spring,Evening,Loyalty Program,2021,6,4,670,27,0.3888888888888889,0.6424562378438454,0.4166666666666667,0,0,0,-0.35389537818292,0.4916605897819132,-0.2786245813616672,0.005405197779163,0.5988676714653465,-0.2065187834966619,3.332204510175204,Medium,Medium,Inactive,3.230592792949185
CUST_24JICA,PROD_K2RB3S,TRANS_PZSEAL,7,170.45,Electronics,9,Europe,0.11,4515.75,2020-12-25,2023-05-17,Fall,Evening,Discount,2020,12,5,652,133,0.3333333333333333,0.8360100027785495,0.0476190476190476,1,0,0,-0.5348512396048763,1.1602228233445322,-1.533088732845507,1.2338592384980311,0.4287490405052431,1.58515192500755,4.897839799950911,Loyal,High,Inactive,3.9188016115807507
CUST_2E8QO7,PROD_LOZ81T,TRANS_MODTO8,18,172.76,Sports,50,North America,0.75,2622.1,2021-12-13,2023-02-18,Fall,Evening,Email Campaign,2021,12,4,740,62,0.9444444444444444,0.8488469019171991,0.5357142857142857,0,0,0,1.4556632360366433,1.2045632987832249,0.1260412739557004,0.005405197779163,1.2604401251990818,0.3850706013868042,4.143134726391533,Medium,High,Inactive,4.124393012172541
CUST_H5F307,PROD_0IMHEY,TRANS_6016TQ,3,175.31,Clothing,49,North America,0.98,6674.48,2022-10-01,2023-11-02,Spring,Afternoon,Discount,2022,10,3,483,11,0.1111111111111111,0.8630175048624618,0.5238095238095238,0,0,0,-1.2586746852927015,1.253510576864898,0.0855746884239637,-1.2230488429397053,-1.1684758835090605,-0.476959645157675,2.4849066497880004,Medium,Low,Inactive,3.841960392043473
CUST_1GBO3I,PROD_VJQN7Z,TRANS_LUYFL3,1,43.12,Clothing,74,Europe,0.66,2623.87,2020-05-05,2023-03-21,Fall,Morning,Discount,2020,5,5,709,1,0.0,0.1284245623784384,0.8214285714285714,1,0,0,-1.620586408136614,-1.283877928867019,1.097239326717383,1.2338592384980311,0.9674580385455704,-0.6459851836958083,0.6931471805599453,Loyal,Low,Inactive,2.4403961855798175
CUST_ONU7VE,PROD_38WD8T,TRANS_19TI2P,15,77.47,Home,55,South America,0.7,6629.52,2022-04-20,2023-12-01,Spring,Evening,Email Campaign,2022,4,3,454,21,0.7777777777777778,0.3193109196999166,0.5952380952380952,0,0,0,0.9127956517707744,-0.6245293005903615,0.3283742016143843,-1.2230488429397053,-1.4425559000558938,-0.3079341066195418,3.091042453358316,Medium,Medium,Inactive,2.0896987612354123
CUST_0CPBHE,PROD_N2BLGN,TRANS_AQX4FS,17,71.56,Clothing,42,North America,0.5,9468.82,2021-09-03,2023-11-05,Summer,Afternoon,Email Campaign,2021,9,4,480,29,0.8888888888888888,0.2864684634620728,0.4404761904761904,0,0,0,1.2747073746146869,-0.7379718156737688,-0.1976914102981936,0.005405197779163,-1.1968289886690775,-0.1727136757890352,3.4011973816621555,Medium,Medium,Inactive,2.3951290051934637
CUST_AP1Q1T,PROD_439JKO,TRANS_XBQ7ZI,9,166.08,Home,37,South America,0.78,3222.25,2021-12-11,2023-02-06,Spring,Afternoon,Loyalty Program,2021,12,4,752,40,0.4444444444444444,0.8117254792998055,0.3809523809523809,0,0,0,-0.1729395167609637,1.0763406252202534,-0.4000243379568775,0.005405197779163,1.3738525458391506,0.0132144166029112,3.713572066704308,Medium,High,Inactive,3.401937300574918
CUST_S0BC39,PROD_UNVQDT,TRANS_RT4RG7,19,174.91,Clothing,40,South America,0.28,3470.05,2021-11-25,2023-08-25,Spring,Morning,Loyalty Program,2021,11,4,552,83,1.0,0.8607946651847735,0.4166666666666667,0,0,0,1.6366190974585997,1.2458325724599295,-0.2786245813616672,0.005405197779163,-0.5163544648286644,0.740024232316884,4.430816798843313,Medium,High,Inactive,3.848528749069917
CUST_3I29TC,PROD_5NDG79,TRANS_8QMPQX,12,54.18,Sports,15,Europe,0.71,5126.97,2021-06-16,2023-09-05,Summer,Evening,Discount,2021,6,4,541,43,0.6111111111111112,0.1898860794665184,0.119047619047619,0,0,0,0.3699280675049052,-1.071581107069644,-1.2902892196550864,0.005405197779163,-0.6203158504153942,0.0639220781643512,3.784189633918261,Medium,High,Inactive,3.976192833155286
CUST_FRLKZE,PROD_9WXMW0,TRANS_R92SML,6,87.68,Sports,70,South America,0.35,5485.94,2020-05-28,2023-12-21,Summer,Evening,Loyalty Program,2020,5,5,434,8,0.2777777777777778,0.3760489024729091,0.7738095238095238,1,0,0,-0.7158071010268326,-0.428548238153544,0.9353729845904358,1.2338592384980311,-1.631576601122675,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,3.47074367003259
CUST_JP0WPG,PROD_GBMIHJ,TRANS_DGON4N,12,52.85,Clothing,10,North America,0.62,1501.46,2021-03-17,2023-11-14,Spring,Afternoon,Email Campaign,2021,3,4,471,63,0.6111111111111112,0.182495137538205,0.0595238095238095,0,0,0,0.3699280675049052,-1.0971104717161635,-1.4926221473137702,0.005405197779163,-1.2818883041491296,0.4019731552406176,4.1588830833596715,Medium,High,Inactive,3.380099098204709
CUST_HV263I,PROD_O1N0AI,TRANS_UNWSRJ,11,29.47,Sports,5,Asia,0.35,7652.22,2022-12-23,2023-03-13,Spring,Morning,Discount,2022,12,3,717,65,0.5555555555555556,0.052570158377327,0.0,0,0,0,0.1889722060829489,-1.545889829186564,-1.694955074972454,-1.2230488429397053,1.043066318972283,0.4357782629482442,4.189654742026425,Medium,High,Inactive,3.5152541342407635
CUST_VZ4WWC,PROD_5Y8DD5,TRANS_03MTRW,15,28.44,Electronics,68,Asia,0.6,5539.29,2022-08-24,2023-12-22,Spring,Evening,Discount,2022,8,3,433,6,0.7777777777777778,0.0468463462072797,0.75,0,0,0,0.9127956517707744,-1.5656606905293575,0.8544398135269623,-1.2230488429397053,-1.6410276361760143,-0.5614724144267416,1.9459101490553132,Medium,Low,Inactive,3.4314826581471283
CUST_IUKXGD,PROD_84ZSUQ,TRANS_H4M0ZO,19,116.33,Clothing,62,Europe,0.31,3991.98,2021-06-23,2023-04-28,Spring,Morning,Loyalty Program,2021,6,4,671,36,1.0,0.5352597943873297,0.6785714285714286,0,0,0,1.6366190974585997,0.1213888273523141,0.6116403003365417,0.005405197779163,0.6083187065186856,-0.054395798812342,3.6109179126442243,Medium,High,Inactive,3.2488276012419792
CUST_FZ5MK5,PROD_5UJZ5M,TRANS_YUFBF9,4,166.96,Sports,20,South America,0.41,9340.73,2021-04-23,2023-07-07,Fall,Morning,Email Campaign,2021,4,4,601,33,0.1666666666666666,0.8166157265907197,0.1785714285714285,0,0,0,-1.0777188238707454,1.0932322349111838,-1.0879562919964023,0.005405197779163,-0.0532537472150496,-0.1051034603737819,3.5263605246161616,Medium,Medium,Inactive,3.0277295287718915
CUST_Q5HFB7,PROD_3SYFQG,TRANS_TI80BF,11,142.45,Sports,48,Europe,0.95,6175.69,2020-08-22,2023-09-01,Spring,Morning,Loyalty Program,2020,8,5,545,33,0.5555555555555556,0.6804112253403721,0.5119047619047619,1,0,0,0.1889722060829489,0.6227625149967475,0.0451081028922269,1.2338592384980311,-0.582511710202038,-0.1051034603737819,3.5263605246161616,Loyal,Medium,Inactive,3.5545463206255072
CUST_5GOGKL,PROD_5YA5TV,TRANS_SK21R7,6,24.54,Sports,20,North America,0.44,6534.9,2022-08-12,2023-10-29,Summer,Evening,Loyalty Program,2022,8,3,487,7,0.2777777777777778,0.0251736593498193,0.1785714285714285,0,0,0,-0.7158071010268326,-1.6405212334777988,-1.0879562919964023,-1.2230488429397053,-1.1306717432957043,-0.5445698605729283,2.0794415416798357,Medium,Low,Inactive,3.0440541969707113
CUST_QIJAEG,PROD_UVRC35,TRANS_GTG0FG,8,75.16,Electronics,23,Europe,0.29,2162.23,2022-04-01,2023-05-06,Winter,Evening,Email Campaign,2022,4,3,663,26,0.3888888888888889,0.3064740205612669,0.2142857142857142,0,0,0,-0.35389537818292,-0.6688697760290537,-0.9665565354011922,-1.2230488429397053,0.5327104260919729,-0.2234213373504752,3.295836866004329,Medium,Medium,Inactive,2.9672129774334337
CUST_O4N9KC,PROD_EV6HPF,TRANS_WTZM1O,14,21.4,Clothing,25,South America,0.65,8402.77,2021-10-12,2023-11-19,Winter,Afternoon,Discount,2021,10,4,466,12,0.7222222222222222,0.0077243678799666,0.238095238095238,0,0,0,0.7318397903488179,-1.7007935680568007,-0.8856233643377187,0.005405197779163,-1.329143479415825,-0.4600570913038617,2.5649493574615367,Medium,Low,Inactive,2.6467425883818922
CUST_A330ZA,PROD_ZHZZ4M,TRANS_M0GT2O,11,125.23,Electronics,79,North America,0.76,7747.15,2020-09-20,2023-12-05,Winter,Evening,Loyalty Program,2020,9,5,450,17,0.5555555555555556,0.5847179772158932,0.8809523809523809,1,0,0,0.1889722060829489,0.2922244253628601,1.2995722543760668,1.2338592384980311,-1.48036004026925,-0.3755443220347951,2.8903717578961645,Loyal,Medium,Inactive,2.917052660454002
CUST_RPJD4H,PROD_NNL6BB,TRANS_JVWRGC,9,154.68,Clothing,79,Asia,0.66,848.21,2021-12-25,2023-10-09,Spring,Morning,Email Campaign,2021,12,4,507,18,0.4444444444444444,0.7483745484856905,0.8809523809523809,0,0,0,-0.1729395167609637,0.8575174996786553,1.2995722543760668,0.005405197779163,-0.9416510422289228,-0.3586417681809817,2.9444389791664403,Medium,Medium,Inactive,2.7999200315080386
CUST_OFIW8Z,PROD_GNX5QE,TRANS_6PZE4D,6,53.68,Sports,41,Europe,0.9,7788.53,2020-08-01,2023-07-08,Winter,Afternoon,Email Campaign,2020,8,5,600,8,0.2777777777777778,0.1871075298694081,0.4285714285714285,1,0,0,-0.7158071010268326,-1.0811786125758542,-0.2381579958299304,1.2338592384980311,-0.0627047822683887,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,2.6773451047995995
CUST_ZGXFC7,PROD_CQOPZE,TRANS_H2IIQT,16,115.31,Sports,20,South America,0.69,7246.32,2020-12-08,2023-11-14,Winter,Morning,Email Campaign,2020,12,5,471,92,0.8333333333333334,0.5295915532092247,0.1785714285714285,1,0,0,1.0937515131927305,0.1018099161196449,-1.0879562919964023,1.2338592384980311,-1.2818883041491296,0.8921472170012039,4.532599493153256,Loyal,High,Inactive,3.224754349885297
CUST_A45U5S,PROD_VABZ96,TRANS_Q9PNMD,1,59.75,Sports,24,North America,0.82,6209.75,2022-05-06,2023-03-12,Winter,Afternoon,Email Campaign,2022,5,3,718,2,0.0,0.2208391219783272,0.2261904761904762,0,0,0,-1.620586408136614,-0.9646648957304595,-0.9260899498694556,-1.2230488429397053,1.052517354025622,-0.6290826298419949,1.0986122886681098,Medium,Low,Inactive,2.6094787863858535
CUST_52OWNR,PROD_JRE1NC,TRANS_3Y2A1L,14,178.16,Home,64,Europe,0.8,6210.81,2020-10-02,2023-03-08,Spring,Evening,Discount,2020,10,5,722,39,0.7222222222222222,0.8788552375659905,0.7023809523809523,1,0,0,0.7318397903488179,1.3082163582502977,0.6925734714000152,1.2338592384980311,1.0903214942389785,-0.003688137250902,3.6888794541139363,Loyal,High,Inactive,3.1066970786450923
CUST_909TWZ,PROD_WLDUQ7,TRANS_ZHIZSJ,14,186.74,Sports,68,Europe,0.07,7900.14,2020-06-22,2023-09-26,Fall,Afternoon,Email Campaign,2020,6,5,520,38,0.7222222222222222,0.9265351486524036,0.75,1,0,0,0.7318397903488179,1.472909552736869,0.8544398135269623,1.2338592384980311,-0.8187875865355148,-0.0205906911047153,3.6635616461296463,Loyal,High,Inactive,2.817017796303889
CUST_NLUHA2,PROD_74TTLG,TRANS_JH60YA,14,192.6,Clothing,22,North America,0.07,3968.48,2022-08-21,2023-01-19,Spring,Afternoon,Discount,2022,8,3,770,123,0.7222222222222222,0.959099749930536,0.2023809523809523,0,0,0,0.7318397903488179,1.5853923172696551,-1.007023120932929,-1.2230488429397053,1.543971176799254,1.416126386469417,4.820281565605037,Medium,High,Inactive,4.0575742219495305
CUST_HJW29E,PROD_ULIMMP,TRANS_UC0ROU,12,27.63,Sports,8,South America,0.58,5047.05,2021-10-26,2023-04-06,Spring,Afternoon,Email Campaign,2021,10,4,693,41,0.6111111111111112,0.042345095859961,0.0357142857142857,0,0,0,0.3699280675049052,-1.5812086494494184,-1.5735553183772435,0.005405197779163,0.8162414776921453,0.0301169704567245,3.7376696182833684,Medium,High,Inactive,4.0738376100060085
CUST_11DYKP,PROD_9RDNTN,TRANS_G962UC,8,177.77,Electronics,20,Asia,0.57,5279.13,2021-05-22,2023-07-04,Summer,Evening,Email Campaign,2021,5,4,604,71,0.3888888888888889,0.8766879688802446,0.1785714285714285,0,0,0,-0.35389537818292,1.3007303039554536,-1.0879562919964023,0.005405197779163,-0.0249006420550324,0.5371935860711241,4.276666119016055,Medium,High,Inactive,4.2782057676348115
CUST_SEP2BN,PROD_CBQNQ3,TRANS_MPK48Q,14,177.99,Clothing,50,South America,0.18,7271.3,2020-01-19,2023-03-17,Spring,Morning,Email Campaign,2020,1,5,713,50,0.7222222222222222,0.8779105307029731,0.5357142857142857,1,0,0,0.7318397903488179,1.304953206378186,0.1260412739557004,1.2338592384980311,1.0052621787589269,0.1822399551410444,3.9318256327243257,Loyal,High,Inactive,3.982053790007908
CUST_IJ17M7,PROD_XVPHL1,TRANS_Z1MT99,8,180.75,Sports,7,Asia,0.65,3753.05,2022-09-04,2023-02-03,Spring,Evening,Email Campaign,2022,9,3,755,207,0.3888888888888889,0.8932481244790219,0.0238095238095238,0,0,0,-0.35389537818292,1.3579314367724675,-1.6140219039089805,-1.2230488429397053,1.4022056509991678,2.8359409101897355,5.337538079701318,Medium,High,Inactive,4.515343277147225
CUST_6ZA9R0,PROD_EXKXCA,TRANS_N73VBF,3,162.49,Clothing,21,South America,0.29,9098.12,2021-08-22,2023-11-13,Winter,Evening,Loyalty Program,2021,8,4,472,23,0.1111111111111111,0.7917754931925535,0.1904761904761904,0,0,0,-1.2586746852927015,1.0074305356856623,-1.0474897064646658,0.005405197779163,-1.2724372690957904,-0.2741289989119151,3.1780538303479458,Medium,Medium,Inactive,4.149139180924521
CUST_ZD94LE,PROD_DTLDVO,TRANS_SC63P9,10,117.14,Sports,13,South America,0.16,609.47,2022-06-28,2023-02-02,Winter,Afternoon,Discount,2022,6,3,756,90,0.5,0.5397610447346485,0.0952380952380952,0,0,0,0.0080163446609926,0.1369367862723751,-1.37122239071856,-1.2230488429397053,1.411656686052507,0.8583421092935772,4.51085950651685,Medium,High,Inactive,4.342150472188695
CUST_97C9T2,PROD_ULOP41,TRANS_0ME5WW,17,107.44,Clothing,22,Europe,0.04,7106.01,2022-08-03,2023-10-08,Summer,Afternoon,Discount,2022,8,3,508,83,0.8888888888888888,0.4858571825507084,0.2023809523809523,0,0,0,1.2747073746146869,-0.0492548205481075,-1.007023120932929,-1.2230488429397053,-0.9322000071755836,0.740024232316884,4.430816798843313,Medium,High,Inactive,4.039910045236027
CUST_QX7249,PROD_KNXWXA,TRANS_MA3JH4,17,130.48,Home,30,Europe,0.35,5613.16,2020-06-19,2023-03-12,Fall,Evening,Email Campaign,2020,6,5,718,74,0.8888888888888888,0.6138927479855514,0.2976190476190476,1,0,0,1.2747073746146869,0.3929982331780695,-0.6832904366790349,1.2338592384980311,1.052517354025622,0.5879012476325641,4.31748811353631,Loyal,High,Inactive,4.419721472965482
CUST_61MZ91,PROD_D2T88J,TRANS_60TOEO,16,179.38,Clothing,16,Europe,0.13,1718.22,2020-06-09,2023-02-03,Fall,Evening,Email Campaign,2020,6,5,755,179,0.8333333333333334,0.8856348985829396,0.1309523809523809,1,0,0,1.0937515131927305,1.331634271685451,-1.2498226341233496,1.2338592384980311,1.4022056509991678,2.362669402282963,5.19295685089021,Loyal,High,Inactive,4.647087254423269
CUST_YYD8D8,PROD_GRCG0H,TRANS_NEGYYI,9,37.72,Home,28,Asia,0.8,9694.89,2021-02-19,2023-02-27,Spring,Afternoon,Loyalty Program,2021,2,4,731,12,0.4444444444444444,0.0984162267296471,0.2738095238095238,0,0,0,-0.1729395167609637,-1.3875309883340916,-0.7642236077425084,0.005405197779163,1.17538080971903,-0.4600570913038617,2.5649493574615367,Medium,Low,Inactive,4.025131440629344
CUST_4E8N57,PROD_M0D9ZV,TRANS_QUDPLZ,4,170.05,Sports,24,South America,0.98,9523.32,2021-04-15,2023-11-09,Summer,Morning,Email Campaign,2021,4,4,476,28,0.1666666666666666,0.8337871631008614,0.2261904761904762,0,0,0,-1.0777188238707454,1.1525448189395644,-0.9260899498694556,0.005405197779163,-1.234633128882434,-0.1896162296428485,3.367295829986474,Medium,Medium,Inactive,3.708400679446065
CUST_16370L,PROD_87AXRQ,TRANS_0W54NQ,10,125.45,Home,17,Europe,0.9,4418.53,2021-05-28,2023-10-12,Summer,Evening,Email Campaign,2021,5,4,504,74,0.5,0.5859405390386218,0.1428571428571428,0,0,0,0.0080163446609926,0.2964473277855927,-1.2093560485916128,0.005405197779163,-0.97000414738894,0.5879012476325641,4.31748811353631,Medium,High,Inactive,3.416577766994765
CUST_7JLO5T,PROD_2KGPJS,TRANS_0TJOQI,7,61.14,Sports,58,Asia,0.88,2109.43,2021-07-06,2023-10-05,Summer,Morning,Email Campaign,2021,7,4,511,7,0.3333333333333333,0.2285634898582939,0.6309523809523809,0,0,0,-0.5348512396048763,-0.9379838304231944,0.4497739582095946,0.005405197779163,-0.9038469020155664,-0.5445698605729283,2.0794415416798357,Medium,Low,Inactive,3.254741828400865
CUST_SPKJVK,PROD_K9MI8C,TRANS_L959WQ,3,171.09,Clothing,21,Europe,0.59,5078.72,2020-12-03,2023-09-18,Spring,Morning,Discount,2020,12,5,528,24,0.1111111111111111,0.8395665462628508,0.1904761904761904,1,0,0,-1.2586746852927015,1.172507630392482,-1.0474897064646658,1.2338592384980311,-0.7431793061088022,-0.2572264450581019,3.2188758248682006,Loyal,Medium,Inactive,3.2052684933614395
CUST_ZMV8G4,PROD_MUTJTH,TRANS_E0KRN7,1,55.68,Sports,32,South America,0.72,279.79,2022-08-12,2023-10-13,Summer,Evening,Discount,2022,8,3,503,2,0.0,0.1982217282578494,0.3214285714285714,0,0,0,-1.620586408136614,-1.0427885905510126,-0.6023572656155614,-1.2230488429397053,-0.979455182442279,-0.6290826298419949,1.0986122886681098,Medium,Low,Inactive,2.13230988507204
CUST_KLE7SB,PROD_MA34IJ,TRANS_E0EW5F,18,162.32,Clothing,17,Asia,0.81,2467.42,2020-05-31,2023-07-10,Fall,Morning,Discount,2020,5,5,598,172,0.9444444444444444,0.790830786329536,0.1428571428571428,1,0,0,1.4556632360366433,1.0041673838135503,-1.2093560485916128,1.2338592384980311,-0.0816068523750669,2.2443515253062696,5.153291594497779,Loyal,High,Inactive,3.1569265693446873
CUST_N58ZAP,PROD_AIJELU,TRANS_QGE7VW,2,75.83,Sports,70,South America,0.56,3667.82,2021-06-07,2023-05-10,Summer,Afternoon,Email Campaign,2021,6,4,659,2,0.0555555555555555,0.3101972770213947,0.7738095238095238,0,0,0,-1.439630546714658,-0.6560091186507317,0.9353729845904358,0.005405197779163,0.4949062858786167,-0.6290826298419949,1.0986122886681098,Medium,Low,Inactive,2.450172057277991
CUST_KVEDJM,PROD_NINZPC,TRANS_R12JHP,11,172.02,Electronics,19,Asia,0.49,9265.8,2020-11-19,2023-03-29,Summer,Morning,Loyalty Program,2020,11,5,701,100,0.5555555555555556,0.844734648513476,0.1666666666666666,1,0,0,0.1889722060829489,1.1903589906340335,-1.1284228775281393,1.2338592384980311,0.8918497581188578,1.0273676478317104,4.61512051684126,Loyal,High,Inactive,3.6223414666690403
CUST_BBCYF8,PROD_XZO4KL,TRANS_EA801T,13,187.75,Sports,80,Asia,0.26,5530.35,2022-01-21,2023-03-20,Fall,Morning,Email Campaign,2022,1,3,710,31,0.6666666666666666,0.9321478188385662,0.8928571428571429,0,0,0,0.5508839289268616,1.4922965138594138,1.3400388399078036,-1.2230488429397053,0.9769090735989095,-0.1389085680814086,3.4657359027997265,Medium,Medium,Inactive,3.05982290276969
CUST_EJ5UKW,PROD_N55CVP,TRANS_JERWAJ,16,132.69,Electronics,59,South America,1.0,7652.55,2020-12-18,2023-03-20,Summer,Evening,Email Campaign,2020,12,5,710,36,0.8333333333333334,0.626173937204779,0.6428571428571429,1,0,0,1.0937515131927305,0.4354192075155198,0.4902405437413314,1.2338592384980311,0.9769090735989095,-0.054395798812342,3.6109179126442243,Loyal,High,Inactive,3.897258110761728
CUST_EBWABC,PROD_Q9ARF2,TRANS_7HSTUL,5,22.39,Electronics,26,North America,0.77,3420.51,2021-10-21,2023-04-10,Summer,Afternoon,Email Campaign,2021,10,4,689,4,0.2222222222222222,0.013225896082245,0.25,0,0,0,-0.896762962448789,-1.6817905071545038,-0.845156778805982,0.005405197779163,0.778437337478789,-0.5952775221343682,1.6094379124341003,Medium,Low,Inactive,2.8953639092926746
CUST_FGH98V,PROD_33QPUA,TRANS_UOCWF8,13,184.8,Electronics,16,South America,0.1,3400.35,2020-06-11,2023-04-07,Fall,Afternoon,Loyalty Program,2020,6,5,692,150,0.6666666666666666,0.9157543762156156,0.1309523809523809,1,0,0,0.5508839289268616,1.4356712313727724,-1.2498226341233496,1.2338592384980311,0.8067904426388062,1.8724953405223763,5.017279836814924,Loyal,High,Inactive,3.412545220631074
CUST_CNV39S,PROD_7V5D4L,TRANS_E48X60,16,61.92,Home,80,North America,0.91,5370.75,2022-04-08,2023-08-05,Spring,Evening,Discount,2022,4,3,572,12,0.8333333333333334,0.232898027229786,0.8928571428571429,0,0,0,1.0937515131927305,-0.923011721833506,1.3400388399078036,-1.2230488429397053,-0.3273337637618829,-0.4600570913038617,2.5649493574615367,Medium,Low,Inactive,3.063889035570178
CUST_8S62CX,PROD_WK13I3,TRANS_0VA4BM,17,198.0,Home,61,Asia,0.42,8109.71,2021-01-01,2023-09-10,Spring,Evening,Discount,2021,1,4,536,55,0.8888888888888888,0.9891080855793276,0.6666666666666666,0,0,0,1.2747073746146869,1.689045376736728,0.5711737148048049,0.005405197779163,-0.6675710256820896,0.266752724410111,4.02535169073515,Medium,High,Inactive,3.8691936283371944
CUST_JPV1AL,PROD_TMGNTU,TRANS_09MD5C,5,118.13,Electronics,77,Europe,0.58,7573.15,2021-03-04,2023-03-21,Summer,Evening,Discount,2021,3,4,709,8,0.2222222222222222,0.5452625729369268,0.8571428571428571,0,0,0,-0.896762962448789,0.1559398471746717,1.2186390833125933,0.005405197779163,0.9674580385455704,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,2.92917520851096
CUST_PUJEYU,PROD_VTPXYI,TRANS_KSYQ8B,1,171.57,Home,28,Asia,0.55,9862.37,2022-07-24,2023-12-11,Summer,Morning,Discount,2022,7,3,444,6,0.0,0.8422339538760766,0.2738095238095238,0,0,0,-1.620586408136614,1.181721235678444,-0.7642236077425084,-1.2230488429397053,-1.5370662505892845,-0.5614724144267416,1.9459101490553132,Medium,Low,Inactive,2.7228288057088856
